name_en_x,pm10,pm2_5,us_aqi,us_pm2_5,us_pm10,us_no2,name,latitude,longitude,green_coverage_pct
Southern Academy Area G,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب الأكاديمية منطقة ز,30.027144097811483,31.43927751525554,9.91
Southern Lotus,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Southern Lotus,30.018045588735927,31.52098559113127,1.72
Spring Valley Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند وادى الربيع,30.139954177145736,31.620479896184808,3.69
Stei8ht Compund,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Stei8ht Compund,30.080966635849126,31.487047733374872,2.59
Stella Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ستيلا,30.046630759704986,31.477373622522503,4.99
Stone Park,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,Stone Park,29.9896933,31.378953800000005,4.33
Stone Park Village,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قرية ستون بارك,29.9845678566378,31.381268773222303,4.62
Stone Residence,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,ستون ريزيدنس,29.979178514156867,31.386134663766203,4.26
Sun City Gardens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند صن سيتي جاردنز,30.03442779130518,31.50243077668708,4.85
Sun Set Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند صن سيت,30.03952771160125,31.491350421040902,3.12
Sunrise Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند صن رايز,30.014961470657987,31.48010852523425,2.35
Supply And Provision Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الامداد و التموين,30.070594273627133,31.34534835540027,1.79
Suzan Mubarak Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن سوزان مبارك,30.03688093630754,31.30024896205147,0.81
Swan Lake Katameya Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سون لايك قطامية,30.058724678910693,31.439436052938944,3.4
Swan Lake Residences,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Swan Lake Residences,30.075816290149085,31.464344937733003,0.95
Syndicates Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات النقابات,30.060235736087545,31.380788078432897,0.7
Syndicates Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,اسكان النقابات,29.97857512354772,31.39625456399779,5.24
Tabarak City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينة تبارك,29.980377732814603,31.336126590241744,0.36
Tag Al Dewal,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,تاج الدول,30.074183977309133,31.220320100966884,2.32
Taht Al Rabaa,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,تحت الربع,30.044022131364645,31.25458607066896,1.47
Taksim Al Laslky,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,تقسيم اللاسلكي,29.9704054784906,31.28471275460537,1.61
Taksim Al Reqaba Al Idariah,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,تقسيم الرقابه الاداريه,29.989848308254725,31.278293236904734,0.18
Tamr Henna Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند تمر حنة,30.04461277735508,31.533731320799607,1.7
Tamr Henna extension,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,امتداد تمر حنة,30.039714243966067,31.539188555553032,3.51
Taqsim Al Awqaf Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن تقسيم الاوقاف,30.10193808310189,31.300222601165093,6.09
Telal East Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Telal East Compound,30.07743928155688,31.594127563718256,0.04
Ten Area,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المنطقة العاشرة,30.052423698410863,31.375064328647944,0.37
Terrace,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,تريس,30.197020853380018,31.66691214186788,4.82
The 100 Acres Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 100 فدان,30.14812465627397,31.765436461860688,3.83
The 100 Acres Residential Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 100 فدان السكنية,30.14725331891202,31.76643341011648,3.68
The Cresent,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,The Cresent,29.960991660013622,31.542286111124703,0.2
The Entertainment Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المنطقة الترفيهية,30.143102974225588,31.71052722380243,0.42
The Garden Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند البستان,30.04385887138957,31.48717528562986,2.2
The National Company For Housing Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الشركة الوطنية للاسكان,30.03691998800767,31.345625227235264,0.29
The Octagon,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مركز قيادة الدولة الإستراتيجي (مصر),29.952509555927765,31.632774511256144,0.09
The Residential Area Of The 250 Acres,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ال 250 فدان السكنية,30.13369213201252,31.74900879341768,0.17
The Seven Buildings District,100.73496,22.805325,88.276215,76.092606,72.74783,5.4515224,حى السبع عمارات,29.78828541586936,31.31135542768132,1.83
The Spine - Madinaty,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,The Spine - Madinaty,30.100496674969406,31.6632551868004,1.25
The Square Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ذا سكوير,29.99828827072614,31.551819404423128,1.9
The Views Compund,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,The Views Compund,30.020323618806543,31.51379474654001,1.3
The Villa Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ذا ڤيلا,30.00907285791591,31.48544306048657,1.91
The Water MarQ,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,The Water MarQ,30.00979693794696,31.50922536452833,6.77
The Water Way Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ذا واتر واى,30.041498684613213,31.476966819109578,4.37
Third District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الحى الثالث,30.063658221235897,31.57734229063613,0.09
Third Sector,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,القطاع الثالث,30.02709015209528,31.482859544129788,2.95
Third Settlement,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,التجمع الثالث,29.981570211118505,31.42611181322712,1.56
Tiba Village,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,قرية طيبة,30.01231817701533,31.49153168781664,2.43
Tolone,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طولون,30.02772068998195,31.248963237619403,0.07
Toloumbat Ein Shams,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طلمبات عين شمس,30.132770541943803,31.34765169456137,3.08
Top View Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند توب ڤيو,30.047145900000004,31.505883999999995,5.73
Torah Al Asmant,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طره الاسمنت,29.922895523241383,31.28698695667521,2.62
Torah Al Heit Kotsika,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طرة الحيط كوتسيكا,29.93550080722504,31.28089102554981,1.57
Torah El Balad,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طره البلد,29.94583302329985,31.269680319103024,4.76
Torah El Hagara,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طره الحجاره,29.94289333841155,31.28228757232891,1.38
Tosoun,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,طوسون,30.075522110902625,31.2399389049586,0.07
Trio Gardens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Trio Gardens Compound,30.05636232967141,31.60450750022409,0.32
Tulip District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى توليب,30.127717142644286,31.650727672676386,3.41
Upper Egypt Area Earthquake Area Extension,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة الصعيد امتداد منطقة الزلزل,30.15565781688019,31.41677436627052,0.52
Upper Egypt Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مصر العليا,30.008037375566825,31.330230434762523,2.36
Upper Egypt Housing A,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مساكن الصعيد أ,30.159336822277,31.425039546994032,1.34
Uptown Cairo,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,أبتاون كايرو,30.02382641942908,31.30332702787957,9.53
Victoria Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن فيكتوريا,30.086673220378675,31.25499797789419,0.08
Village Avenue Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلدج افينيو,30.04966968431047,31.4771025947774,5.49
Village Gardens Katameya Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلج جاردنز قطامية,30.03845763218865,31.546742239265377,4.1
Village Gate Palm Hills Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلج جيت بالم هيلز,30.01097937328407,31.496564261381096,2.88
Villar Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلار,30.0306332250889,31.490121265466136,2.56
Villas 20,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,فيلات 20,30.075946057204007,31.63700309668846,4.89
Villas Group 14,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,VG14,30.0896659463509,31.63168897075572,19.77
Villas Group 15,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,VG15,30.084172920621395,31.62943944351157,15.49
Villas Group 16,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,VG16,30.09021479502745,31.634309023209475,16.87
Villas Group 17,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,VG17,30.08656128961829,31.63361903987024,13.91
Villas Group 21,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,VG21,30.07566982154708,31.633140356952413,4.49
Villas Spring Valley Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,فيلات كمبوند وادى الربيع,30.14056696430423,31.621918741499584,3.71
Villette Sodic Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلت سوديك,30.02074498890764,31.54706895696281,4.41
Villino Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلينو,30.05152830580743,31.4887068522926,3.89
Vivens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيفنز,30.133425573325027,31.62795342552841,3.11
Wadi Almisk Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند وادي المسك,30.12125439877659,31.627423285977628,2.76
Wadi Hof,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,وادي حوف,29.8827544,31.305307100000004,0.64
Waraq Al Arab City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينه وراق العرب,30.09895206779538,31.21097821359827,0.0
West Al Abbasseya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,العباسيه الغربيه,30.07060756300869,31.279449119493965,1.3
West Al Golf,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,غرب الجولف,29.99306038922072,31.394603968156623,11.45
West Al Golf Extension 1,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,إمتداد غرب الجولف 1,29.990411272088565,31.386621941015107,2.66
West Al Golf Extension 4,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,إمتداد غرب الجولف 4,29.9867607950649,31.390652559853702,2.8
West Al Golf Extension 7,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,إمتداد غرب الجولف 7,29.9834131801122,31.395362856179343,6.34
West Al Khabiri,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الخبيرى الغربيه,29.96986035560339,31.249018877564705,3.08
West Al Manial,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المنيل الغربي,30.02646041489577,31.22560404807596,3.95
West Al Sarayat,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السرايات الغربيه,29.962476709497707,31.25907008281724,10.19
West Al Zaitoun,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزيتون الغربية,30.108414524782063,31.30759622638279,0.45
West Arabella,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,غرب ارابيلا,29.98846373842825,31.425181993335126,2.66
West Ein Shams,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عين شمس الغربيه,30.12931280698338,31.31402018081399,0.02
West El Matareya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المطريه الغربيه,30.123031372973944,31.303984670862462,0.41
West El Waily El Kabir,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الوايلي الكبير غرب,30.09391461630242,31.27717409246061,0.25
West Helwan,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حلوان الغربيه,29.84596536554761,31.32753614651224,0.77
Workers Bala'eim Oil Company Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند للعاملين بشركة بترول بلاعيم,29.960442550025736,31.5068507018888,0.93
Youth Housing,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مساكن الشباب,30.15654472919661,31.622796338264223,2.42
Zahraa Al Maadi Area 1,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء المعادي منطقه 1,29.96039296287497,31.297828409061264,0.59
Zahraa Al Maadi Area 2,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء المعادي منطقه 2,29.960244169370856,31.305696070956472,0.38
Zahraa Al Maadi Area 3,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء المعادي منطقه 3,29.96006179103896,31.31026831839573,0.73
Zahraa Al Maadi Area 5,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء المعادي منطقه 5,29.96099442819584,31.32336096672239,1.17
Zahraa Al Maadi Area 6,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء المعادي منطقه 6,29.96391670347226,31.322273838343456,1.17
Zahraa Al Maadi Area 7,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء المعادي منطقه 7,29.96714918590965,31.32664712668804,0.97
Zahraa Nasr City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهراء مدينة نصر,30.046682839193352,31.390647704577752,0.77
Zahret Alsafarat,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زهرة السفارات,30.03652415872069,31.34411186384755,0.23
Zahret El Tagamao El Khames Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كومبوند زهرة التجمع الخامس,30.0422527856113,31.48278271268321,3.12
Zenhom,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,زينهم,30.023631523896697,31.23870048725132,0.69
Zizinia,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,زيزينيا,30.00717208381809,31.49319590461409,2.13
Zizinia El Mostakbal Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند زيزينيا المستقبل,30.049679847251763,31.6243386676492,0.08
Zizinia Flowers Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند زيزينيا فلورز,30.116253502322287,31.61456365842682,1.85
Zizinia Gardens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند زيزينيا جاردنز,30.03734869326766,31.50466607821808,5.34
Zizinia Rose Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند زيزينيا روز,30.039371667968144,31.506485249698898,5.59
Zone I6,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 6ط,30.057724967848102,31.62825950146441,0.01
الشباب الجنوبي,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الشباب الجنوبي,30.056216400000004,31.4602642,2.84
الشباب الشمالي,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الشباب الشمالي,30.0703064,31.4591161,1.88
